Industry,Region,Year,ESG_Overall,ESG_Environmental,CarbonEmissions,WaterUsage,EnergyConsumption
Consumer Goods,Africa,2018,48.9,52.8,222811.9,278514.8,1114059.3
Consumer Goods,Africa,2019,49.0,50.2,230442.5,288053.1,1152212.4
Consumer Goods,Africa,2020,51.0,50.1,243461.4,304326.7,1217306.8
Consumer Goods,Africa,2021,52.1,50.3,238380.0,297975.0,1191900.0
Consumer Goods,Africa,2022,54.4,53.0,228995.7,286244.7,1144978.6
Consumer Goods,Africa,2023,56.4,54.9,231615.7,289519.7,1158078.6
Consumer Goods,Africa,2024,57.4,52.7,229808.1,287260.1,1149040.3
Consumer Goods,Africa,2025,57.8,55.3,253193.2,316491.5,1265966.0
Manufacturing,Europe,2015,46.7,23.9,314256.3,419008.3,5237604.3
Manufacturing,Europe,2016,47.4,24.7,320132.1,426842.8,5335534.6
Manufacturing,Europe,2017,48.8,25.7,332780.1,443706.8,5546334.9
Manufacturing,Europe,2018,49.3,25.3,338865.8,451821.0,5647763.1
Manufacturing,Europe,2019,49.1,28.4,381733.9,508978.5,6362231.7
Manufacturing,Europe,2020,50.0,31.0,392014.2,522685.6,6533569.7
Manufacturing,Europe,2021,49.7,29.1,373294.1,497725.5,6221568.5
Manufacturing,Europe,2022,50.8,29.1,387109.0,516145.3,6451816.0
Manufacturing,Europe,2023,53.9,31.8,362131.8,482842.4,6035530.6
Manufacturing,Europe,2024,56.4,35.6,404933.7,539911.6,6748894.7
Manufacturing,Europe,2025,55.8,34.5,432359.2,576479.0,7205987.4
Healthcare,Asia,2015,67.5,75.9,204103.8,204103.8,408207.5
Healthcare,Asia,2016,68.0,75.4,221881.7,221881.7,443763.5
Healthcare,Asia,2017,69.2,79.2,222526.7,222526.7,445053.5
Healthcare,Asia,2018,69.5,80.5,236573.5,236573.5,473147.1
Healthcare,Asia,2019,68.1,78.3,272316.4,272316.4,544632.7
Healthcare,Asia,2020,71.0,82.6,292320.8,292320.8,584641.5
Healthcare,Asia,2021,72.0,84.2,267544.0,267544.0,535088.0
Healthcare,Asia,2022,72.5,86.6,290738.7,290738.7,581477.4
Healthcare,Asia,2023,73.6,90.2,275684.4,275684.4,551368.9
Healthcare,Asia,2024,74.1,94.2,296236.9,296236.9,592473.9
Healthcare,Asia,2025,75.6,97.7,306957.3,306957.3,613914.6
Healthcare,Oceania,2015,56.1,81.0,121591.1,121591.1,243182.2
Healthcare,Oceania,2016,56.8,81.5,119325.2,119325.2,238650.4
Healthcare,Oceania,2017,58.2,80.8,134837.1,134837.1,269674.2
Healthcare,Oceania,2018,57.6,81.5,144552.4,144552.4,289104.8
Healthcare,Oceania,2019,59.3,85.5,151032.7,151032.7,302065.3
Healthcare,Oceania,2020,58.8,86.2,167671.9,167671.9,335343.8
Healthcare,Oceania,2021,59.6,89.2,158060.7,158060.7,316121.5
Healthcare,Oceania,2022,58.7,92.7,146799.7,146799.7,293599.4
Healthcare,Oceania,2023,58.9,93.6,163653.4,163653.4,327306.7
Healthcare,Oceania,2024,58.8,91.4,182555.1,182555.1,365110.1
Healthcare,Oceania,2025,59.7,95.4,179004.9,179004.9,358009.8
Retail,North America,2015,39.5,51.1,86255.7,43127.9,172511.4
Retail,North America,2016,40.8,50.2,104625.7,52312.8,209251.4
Retail,North America,2017,40.8,50.5,104873.9,52436.9,209747.7
Retail,North America,2018,40.5,50.5,115420.7,57710.3,230841.4
Retail,North America,2019,40.4,47.5,133468.2,66734.1,266936.3
Retail,North America,2020,41.5,48.1,141361.8,70680.9,282723.7
Retail,North America,2021,42.8,48.9,157323.2,78661.6,314646.4
Retail,North America,2022,42.6,48.8,153761.0,76880.5,307522.0
Retail,North America,2023,46.1,53.7,156413.1,78206.5,312826.2
Retail,North America,2024,48.0,54.6,154694.2,77347.1,309388.5
Retail,North America,2025,49.6,60.2,139045.5,69522.7,278091.0
Consumer Goods,Asia,2015,23.6,6.3,141912.5,177390.6,709562.4
Consumer Goods,Asia,2016,23.5,5.1,164024.8,205031.0,820124.0
Consumer Goods,Asia,2017,25.3,9.8,165750.4,207188.0,828752.2
Consumer Goods,Asia,2018,27.4,11.3,178796.9,223496.2,893984.6
Consumer Goods,Asia,2019,25.1,8.3,198348.2,247935.2,991741.0
Consumer Goods,Asia,2020,25.2,6.8,247487.7,309359.7,1237438.7
Consumer Goods,Asia,2021,26.3,4.2,300272.5,375340.6,1501362.3
Consumer Goods,Asia,2022,26.0,4.6,328385.4,410481.7,1641927.0
Consumer Goods,Asia,2023,27.0,5.3,328608.2,410760.2,1643041.0
Consumer Goods,Asia,2024,25.7,3.4,328360.4,410450.5,1641802.0
Consumer Goods,Asia,2025,26.6,5.8,340758.9,425948.7,1703794.6
Utilities,Africa,2015,49.8,84.2,429628.7,268518.0,4296287.4
Utilities,Africa,2016,51.8,87.8,444452.9,277783.0,4444528.6
Utilities,Africa,2017,52.5,86.1,530204.4,331377.7,5302043.9
Utilities,Africa,2018,54.8,91.2,534649.1,334155.7,5346490.8
Utilities,Africa,2019,54.6,90.4,570604.9,356628.0,5706048.7
Utilities,Africa,2020,53.3,90.3,585569.2,365980.8,5855692.5
Utilities,Africa,2021,53.5,90.1,610296.2,381435.1,6102961.9
Utilities,Africa,2022,54.5,88.9,591500.3,369687.7,5915003.4
Utilities,Africa,2023,53.4,87.3,567325.3,354578.3,5673253.2
Utilities,Africa,2024,53.8,87.7,547705.6,342316.0,5477056.5
Utilities,Africa,2025,55.8,92.1,516495.0,322809.4,5164949.8
Retail,Latin America,2015,44.5,27.3,366982.0,183491.0,733964.1
Retail,Latin America,2016,44.4,28.8,405596.5,202798.3,811193.0
Retail,Latin America,2017,44.4,26.1,454520.7,227260.4,909041.5
Retail,Latin America,2018,43.8,28.3,542003.8,271001.9,1084007.7
Retail,Latin America,2019,45.4,30.3,543827.8,271913.9,1087655.6
Retail,Latin America,2020,47.8,34.2,520670.5,260335.3,1041341.0
Retail,Latin America,2021,49.5,33.9,517653.9,258826.9,1035307.7
Retail,Latin America,2022,50.4,36.0,587423.4,293711.7,1174846.8
Retail,Latin America,2023,51.0,38.0,623023.9,311511.9,1246047.8
Retail,Latin America,2024,52.2,41.7,630436.2,315218.1,1260872.3
Retail,Latin America,2025,53.8,43.8,661335.4,330667.7,1322670.7
Utilities,Middle East,2015,56.5,77.9,610270.5,381419.1,6102705.4
Utilities,Middle East,2016,57.3,78.5,614352.7,383970.4,6143526.9
Utilities,Middle East,2017,58.8,82.5,618438.2,386523.9,6184382.1
Utilities,Middle East,2018,58.5,80.9,671597.2,419748.3,6715972.3
Utilities,Middle East,2019,58.4,81.5,672040.9,420025.6,6720409.3
Utilities,Middle East,2020,57.4,80.3,660083.5,412552.2,6600835.0
Utilities,Middle East,2021,58.0,84.9,640519.8,400324.9,6405198.3
Utilities,Middle East,2022,59.9,89.7,612000.3,382500.2,6120003.1
Utilities,Middle East,2023,58.3,91.7,600501.6,375313.5,6005016.4
Utilities,Middle East,2024,60.4,93.0,640758.9,400474.3,6407589.2
Utilities,Middle East,2025,58.7,95.1,640832.8,400520.5,6408328.4
Energy,Europe,2015,72.9,72.5,4089359.4,1226807.8,40893593.6
Energy,Europe,2016,73.0,76.5,3985284.6,1195585.4,39852846.4
Energy,Europe,2017,73.1,77.6,4649906.1,1394971.8,46499061.4
Energy,Europe,2018,72.8,77.8,5075013.2,1522503.9,50750131.5
Energy,Europe,2019,74.4,77.8,4678269.6,1403480.9,46782696.1
Energy,Europe,2020,74.9,80.0,4584368.8,1375310.6,45843688.0
Energy,Europe,2021,76.2,82.3,5098507.0,1529552.1,50985070.3
Energy,Europe,2022,76.4,83.2,5891666.2,1767499.9,58916662.2
Energy,Europe,2023,77.0,86.4,6741594.7,2022478.4,67415946.6
Energy,Europe,2024,76.3,86.9,6840277.2,2052083.2,68402772.5
Energy,Europe,2025,75.4,84.1,7168433.5,2150530.1,71684335.2
Technology,Africa,2015,50.1,81.8,50167.6,30100.6,100335.2
Technology,Africa,2016,49.7,83.5,66437.8,39862.7,132875.5
Technology,Africa,2017,50.4,82.7,88343.3,53006.0,176686.6
Technology,Africa,2018,50.0,85.4,104816.3,62889.8,209632.6
Technology,Africa,2019,50.1,87.0,115912.2,69547.3,231824.4
Technology,Africa,2020,50.2,84.3,132558.1,79534.8,265116.2
Technology,Africa,2021,49.0,83.1,132878.2,79726.9,265756.3
Technology,Africa,2022,50.7,84.6,149992.3,89995.4,299984.5
Technology,Africa,2023,50.5,84.9,186455.3,111873.2,372910.6
Technology,Africa,2024,50.4,82.8,237220.6,142332.4,474441.3
Technology,Africa,2025,52.6,85.5,237480.2,142488.1,474960.4
Consumer Goods,North America,2015,58.4,42.2,692133.2,865166.4,3460665.8
Consumer Goods,North America,2016,62.3,45.8,652752.4,815940.4,3263761.8
Consumer Goods,North America,2017,64.0,50.1,714674.8,893343.5,3573374.2
Consumer Goods,North America,2018,68.5,54.2,639634.1,799542.7,3198170.6
Consumer Goods,North America,2019,68.6,56.8,642640.8,803301.0,3213203.8
Consumer Goods,North America,2020,69.0,56.0,671824.3,839780.3,3359121.3
Consumer Goods,North America,2021,70.0,57.4,685014.7,856268.4,3425073.7
Consumer Goods,North America,2022,71.0,58.6,673380.6,841725.8,3366903.0
Consumer Goods,North America,2023,72.8,61.1,649215.2,811519.0,3246076.0
Consumer Goods,North America,2024,73.3,61.8,632961.7,791202.1,3164808.5
Consumer Goods,North America,2025,73.1,62.4,665341.3,831676.6,3326706.4
Consumer Goods,Middle East,2015,48.5,74.5,164491.2,205614.0,822455.8
Consumer Goods,Middle East,2016,48.9,74.8,182487.1,228108.9,912435.6
Consumer Goods,Middle East,2017,50.2,78.0,212365.6,265457.0,1061827.8
Consumer Goods,Middle East,2018,52.1,79.0,197972.9,247466.1,989864.3
Consumer Goods,Middle East,2019,53.8,82.3,202445.5,253056.9,1012227.6
Consumer Goods,Middle East,2020,54.1,81.1,215592.9,269491.2,1077964.7
Consumer Goods,Middle East,2021,53.1,81.4,221227.3,276534.2,1106136.7
Consumer Goods,Middle East,2022,53.9,85.0,226029.1,282536.4,1130145.7
Consumer Goods,Middle East,2023,55.5,87.0,232383.3,290479.1,1161916.5
Consumer Goods,Middle East,2024,56.4,88.9,238834.9,298543.6,1194174.4
Consumer Goods,Middle East,2025,59.5,93.5,225489.2,281861.5,1127446.1
Retail,Oceania,2015,55.2,58.2,101790.7,50895.3,203581.4
Retail,Oceania,2016,55.5,57.2,99413.2,49706.6,198826.5
Retail,Oceania,2017,56.0,60.1,93908.3,46954.2,187816.7
Retail,Oceania,2018,56.8,60.5,100743.9,50372.0,201487.8
Retail,Oceania,2019,59.9,65.6,93941.1,46970.5,187882.2
Retail,Oceania,2020,62.0,71.7,88566.8,44283.4,177133.7
Retail,Oceania,2021,61.5,69.1,86647.9,43323.9,173295.7
Retail,Oceania,2022,61.0,68.9,87266.7,43633.4,174533.5
Retail,Oceania,2023,61.3,73.2,80746.7,40373.3,161493.4
Retail,Oceania,2024,62.1,77.4,74984.8,37492.4,149969.7
Retail,Oceania,2025,63.5,78.4,73509.5,36754.7,147018.9
Utilities,Oceania,2015,54.5,44.7,2024809.6,1265506.0,20248096.0
Utilities,Oceania,2016,56.1,47.1,1892510.9,1182819.3,18925108.8
Utilities,Oceania,2017,55.5,49.5,1695164.4,1059477.7,16951643.7
Utilities,Oceania,2018,57.2,52.6,1843956.1,1152472.6,18439561.2
Utilities,Oceania,2019,57.6,52.7,2021866.9,1263666.8,20218668.8
Utilities,Oceania,2020,58.7,52.3,2250046.6,1406279.1,22500466.0
Utilities,Oceania,2021,59.2,53.1,2518330.2,1573956.3,25183301.6
Utilities,Oceania,2022,59.0,51.9,2412697.0,1507935.6,24126969.9
Utilities,Oceania,2023,58.9,50.1,2463191.3,1539494.5,24631912.7
Utilities,Oceania,2024,59.0,48.8,2564141.9,1602588.7,25641418.6
Utilities,Oceania,2025,58.0,50.7,2707710.5,1692319.1,27077105.0
Utilities,Oceania,2015,66.9,61.6,782596.5,489122.8,7825965.1
Utilities,Oceania,2016,68.1,63.6,736727.9,460454.9,7367278.8
Utilities,Oceania,2017,69.8,63.0,829558.7,518474.2,8295586.7
Utilities,Oceania,2018,71.0,62.6,836396.5,522747.8,8363965.1
Utilities,Oceania,2019,70.2,63.9,775919.3,484949.6,7759193.1
Utilities,Oceania,2020,69.3,63.2,688658.3,430411.4,6886582.9
Utilities,Oceania,2021,71.6,66.8,587482.8,367176.7,5874827.5
Utilities,Oceania,2022,72.4,66.4,577618.6,361011.6,5776185.7
Utilities,Oceania,2023,73.0,65.5,562051.9,351282.5,5620519.2
Utilities,Oceania,2024,74.0,67.6,504421.4,315263.4,5044214.1
Utilities,Oceania,2025,75.8,69.5,477023.0,298139.4,4770229.9
Healthcare,Middle East,2015,26.5,36.3,238200.2,238200.2,476400.5
Healthcare,Middle East,2016,28.0,37.7,242087.5,242087.5,484175.0
Healthcare,Middle East,2017,27.1,38.0,240278.6,240278.6,480557.3
Healthcare,Middle East,2018,27.7,38.3,251871.8,251871.8,503743.6
Healthcare,Middle East,2019,29.8,38.7,241335.2,241335.2,482670.4
Healthcare,Middle East,2020,29.9,37.7,232937.3,232937.3,465874.6
Healthcare,Middle East,2021,30.4,39.7,249758.3,249758.3,499516.5
Healthcare,Middle East,2022,29.2,36.5,239954.7,239954.7,479909.3
Healthcare,Middle East,2023,28.5,35.2,261371.2,261371.2,522742.4
Healthcare,Middle East,2024,27.0,33.5,332592.2,332592.2,665184.3
Healthcare,Middle East,2025,27.9,34.5,376929.1,376929.1,753858.2
Utilities,Middle East,2015,36.9,44.5,173789.5,108618.4,1737895.1
Utilities,Middle East,2016,37.3,47.1,163866.9,102416.8,1638669.0
Utilities,Middle East,2017,37.1,48.6,154786.3,96741.5,1547863.5
Utilities,Middle East,2018,39.3,53.1,149904.1,93690.1,1499041.3
Utilities,Middle East,2019,39.5,52.9,160367.0,100229.3,1603669.5
Utilities,Middle East,2020,41.0,54.9,136599.7,85374.8,1365997.1
Utilities,Middle East,2021,42.8,57.5,134610.9,84131.8,1346109.3
Utilities,Middle East,2022,42.5,54.5,130889.9,81806.2,1308899.0
Utilities,Middle East,2023,43.4,55.4,140336.2,87710.1,1403361.6
Utilities,Middle East,2024,43.7,56.7,145445.6,90903.5,1454456.3
Utilities,Middle East,2025,44.3,59.2,127557.2,79723.3,1275572.1
Manufacturing,North America,2015,54.4,33.0,2313458.5,3084611.3,38557641.1
Manufacturing,North America,2016,55.3,31.0,2788700.5,3718267.3,46478341.7
Manufacturing,North America,2017,56.2,32.4,3143238.0,4190984.0,52387300.1
Manufacturing,North America,2018,58.2,35.7,3803829.4,5071772.5,63397156.0
Manufacturing,North America,2019,58.0,35.9,3953886.8,5271849.0,65898112.7
Manufacturing,North America,2020,61.1,39.0,4110219.7,5480292.9,68503661.7
Manufacturing,North America,2021,62.4,38.4,4939200.5,6585600.6,82320008.1
Manufacturing,North America,2022,63.1,38.8,5552387.3,7403183.0,92539787.7
Manufacturing,North America,2023,62.6,37.4,6435563.4,8580751.2,107259389.9
Manufacturing,North America,2024,62.5,38.8,6945423.1,9260564.1,115757051.8
Manufacturing,North America,2025,60.9,35.8,8568674.4,11424899.2,142811240.4
Transportation,Latin America,2015,33.7,24.2,509502.7,84917.1,1698342.2
Transportation,Latin America,2016,35.4,25.7,489525.2,81587.5,1631750.8
Transportation,Latin America,2017,35.1,24.2,529678.5,88279.7,1765594.8
Transportation,Latin America,2018,34.2,21.9,562767.1,93794.5,1875890.4
Transportation,Latin America,2019,34.3,21.8,559805.4,93300.9,1866018.0
Transportation,Latin America,2020,36.5,22.5,571968.3,95328.0,1906560.9
Transportation,Latin America,2021,36.6,23.9,561319.8,93553.3,1871066.0
Transportation,Latin America,2022,38.5,24.8,531958.4,88659.7,1773194.5
Transportation,Latin America,2023,39.1,26.1,538521.9,89753.6,1795073.0
Transportation,Latin America,2024,40.4,27.6,476009.8,79335.0,1586699.2
Transportation,Latin America,2025,40.8,26.9,435965.0,72660.8,1453216.7
Finance,Oceania,2015,61.5,99.1,37445.3,18722.7,93613.3
Finance,Oceania,2016,64.2,100.0,39598.8,19799.4,98996.9
Finance,Oceania,2017,64.2,100.0,40884.8,20442.4,102212.1
Finance,Oceania,2018,64.3,100.0,46497.4,23248.7,116243.6
Finance,Oceania,2019,63.8,100.0,57129.4,28564.7,142823.5
Finance,Oceania,2020,63.6,100.0,60652.2,30326.1,151630.5
Finance,Oceania,2021,63.7,100.0,67054.5,33527.3,167636.3
Finance,Oceania,2022,63.8,99.0,72828.1,36414.1,182070.3
Finance,Oceania,2023,63.9,99.4,78651.1,39325.5,196627.7
Finance,Oceania,2024,64.7,100.0,77533.6,38766.8,193834.0
Finance,Oceania,2025,64.4,100.0,94478.1,47239.0,236195.2
Healthcare,North America,2015,72.8,59.1,959811.8,959811.8,1919623.6
Healthcare,North America,2016,73.7,61.5,982804.9,982804.9,1965609.8
Healthcare,North America,2017,74.5,63.4,1016935.2,1016935.2,2033870.4
Healthcare,North America,2018,76.4,67.0,899003.0,899003.0,1798006.0
Healthcare,North America,2019,77.3,65.6,1014346.4,1014346.4,2028692.8
Healthcare,North America,2020,77.3,67.3,975805.0,975805.0,1951609.9
Healthcare,North America,2021,77.1,68.9,904484.9,904484.9,1808969.7
Healthcare,North America,2022,79.0,69.6,856058.5,856058.5,1712117.0
Healthcare,North America,2023,80.0,72.6,895567.4,895567.4,1791134.7
Healthcare,North America,2024,81.0,75.3,927289.1,927289.1,1854578.3
Healthcare,North America,2025,80.2,73.5,1064122.8,1064122.8,2128245.7
Finance,Oceania,2015,59.7,98.3,90861.7,45430.9,227154.3
Finance,Oceania,2016,61.1,100.0,84339.4,42169.7,210848.5
Finance,Oceania,2017,60.7,100.0,82452.8,41226.4,206132.0
Finance,Oceania,2018,59.9,100.0,83994.3,41997.2,209985.8
Finance,Oceania,2019,60.2,100.0,80950.4,40475.2,202376.1
Finance,Oceania,2020,59.1,96.3,87256.2,43628.1,218140.4
Finance,Oceania,2021,60.8,97.8,91885.1,45942.6,229712.8
Finance,Oceania,2022,60.9,99.0,90026.3,45013.1,225065.7
Finance,Oceania,2023,60.4,99.2,83713.9,41857.0,209284.8
Finance,Oceania,2024,61.4,98.5,89476.3,44738.1,223690.7
Finance,Oceania,2025,61.3,97.0,91604.6,45802.3,229011.5
Manufacturing,North America,2015,51.0,39.0,121590.1,162120.1,2026501.0
Manufacturing,North America,2016,51.3,44.1,105257.8,140343.7,1754296.5
Manufacturing,North America,2017,50.0,44.9,108391.6,144522.1,1806526.6
Manufacturing,North America,2018,51.7,47.0,98484.9,131313.2,1641415.3
Manufacturing,North America,2019,52.9,46.5,95125.4,126833.9,1585423.6
Manufacturing,North America,2020,55.9,52.0,91693.9,122258.6,1528232.4
Manufacturing,North America,2021,58.1,55.5,82877.1,110502.7,1381284.4
Manufacturing,North America,2022,60.3,59.3,69870.2,93160.3,1164503.5
Manufacturing,North America,2023,63.4,60.9,71156.6,94875.4,1185942.8
Manufacturing,North America,2024,63.7,62.0,67568.3,90091.0,1126137.7
Manufacturing,North America,2025,61.5,60.7,62697.9,83597.2,1044964.4
Utilities,Oceania,2015,74.9,69.3,335224.3,209515.2,3352242.6
Utilities,Oceania,2016,75.0,71.6,337112.4,210695.3,3371124.3
Utilities,Oceania,2017,76.0,71.6,349099.7,218187.3,3490997.0
Utilities,Oceania,2018,76.5,71.8,330115.0,206321.9,3301150.1
Utilities,Oceania,2019,77.1,75.1,312049.0,195030.7,3120490.5
Utilities,Oceania,2020,77.6,77.9,310912.0,194320.0,3109120.1
Utilities,Oceania,2021,81.6,81.2,346469.0,216543.1,3464689.9
Utilities,Oceania,2022,83.2,79.5,378585.8,236616.1,3785858.1
Utilities,Oceania,2023,82.8,77.2,394710.5,246694.1,3947105.2
Utilities,Oceania,2024,83.3,76.7,386406.4,241504.0,3864063.8
Utilities,Oceania,2025,85.8,82.2,354376.3,221485.2,3543763.2
Utilities,Oceania,2015,66.1,79.3,341393.7,213371.0,3413936.7
Utilities,Oceania,2016,67.6,82.6,332952.4,208095.3,3329524.2
Utilities,Oceania,2017,67.4,82.3,327890.6,204931.6,3278905.6
Utilities,Oceania,2018,67.2,79.5,370995.9,231872.4,3709959.1
Utilities,Oceania,2019,67.5,78.5,397561.3,248475.8,3975612.7
Utilities,Oceania,2020,66.9,77.3,413702.7,258564.2,4137027.2
Utilities,Oceania,2021,65.0,76.7,401497.2,250935.8,4014972.2
Utilities,Oceania,2022,65.1,78.3,431368.9,269605.6,4313688.9
Utilities,Oceania,2023,65.5,79.7,463231.3,289519.6,4632313.0
Utilities,Oceania,2024,68.2,83.9,477072.3,298170.2,4770723.0
Utilities,Oceania,2025,68.6,85.3,451528.1,282205.1,4515281.0
Manufacturing,Asia,2015,48.1,28.5,677143.4,902857.8,11285722.6
Manufacturing,Asia,2016,48.1,27.7,595797.9,794397.2,9929965.1
Manufacturing,Asia,2017,48.5,28.9,611941.8,815922.3,10199029.3
Manufacturing,Asia,2018,49.7,28.8,637271.8,849695.7,10621196.1
Manufacturing,Asia,2019,47.5,24.5,712862.6,950483.5,11881043.4
Manufacturing,Asia,2020,48.8,26.2,688577.3,918103.1,11476288.7
Manufacturing,Asia,2021,50.4,27.7,819378.8,1092505.1,13656313.9
Manufacturing,Asia,2022,51.6,32.4,834869.9,1113159.9,13914499.0
Manufacturing,Asia,2023,51.0,32.1,842067.1,1122756.2,14034452.5
Manufacturing,Asia,2024,52.2,33.2,944193.0,1258924.0,15736550.3
Manufacturing,Asia,2025,54.1,35.3,1023467.6,1364623.5,17057793.8
Utilities,Middle East,2015,24.8,13.1,833781.1,521113.2,8337810.6
Utilities,Middle East,2016,25.3,12.5,727672.6,454795.4,7276726.4
Utilities,Middle East,2017,25.2,11.5,681772.9,426108.0,6817728.8
Utilities,Middle East,2018,23.7,9.2,639852.7,399907.9,6398526.9
Utilities,Middle East,2019,23.4,14.2,678283.7,423927.3,6782837.0
Utilities,Middle East,2020,24.5,14.2,583614.2,364758.9,5836142.4
Utilities,Middle East,2021,25.9,15.6,608789.7,380493.5,6087896.7
Utilities,Middle East,2022,25.7,16.9,562979.2,351862.0,5629791.5
Utilities,Middle East,2023,25.9,14.1,507739.7,317337.3,5077396.7
Utilities,Middle East,2024,27.4,17.7,471369.7,294606.1,4713697.1
Utilities,Middle East,2025,25.8,16.8,497729.1,311080.7,4977291.0
Consumer Goods,Europe,2015,59.3,65.0,100178.0,125222.5,500890.1
Consumer Goods,Europe,2016,61.5,68.5,98923.8,123654.7,494618.8
Consumer Goods,Europe,2017,61.2,68.1,105698.1,132122.7,528490.6
Consumer Goods,Europe,2018,58.3,63.9,109245.6,136557.0,546227.8
Consumer Goods,Europe,2019,60.3,63.5,123076.6,153845.8,615383.2
Consumer Goods,Europe,2020,61.1,67.6,111327.6,139159.4,556637.8
Consumer Goods,Europe,2021,64.0,70.5,102224.0,127780.0,511120.1
Consumer Goods,Europe,2022,65.6,71.4,102185.9,127732.3,510929.3
Consumer Goods,Europe,2023,65.4,71.9,102421.2,128026.5,512106.1
Consumer Goods,Europe,2024,65.8,72.5,113208.7,141510.9,566043.6
Consumer Goods,Europe,2025,65.9,73.1,132813.9,166017.4,664069.5
Utilities,Africa,2015,20.1,33.1,322513.4,201570.9,3225134.0
Utilities,Africa,2016,21.1,37.0,419682.4,262301.5,4196824.0
Utilities,Africa,2017,22.8,38.3,443756.5,277347.8,4437565.0
Utilities,Africa,2018,24.4,37.5,429145.6,268216.0,4291456.4
Utilities,Africa,2019,26.7,38.7,463966.1,289978.8,4639661.2
Utilities,Africa,2020,27.2,40.7,445801.1,278625.7,4458011.0
Utilities,Africa,2021,29.9,43.3,434910.4,271819.0,4349103.6
Utilities,Africa,2022,30.3,43.8,456554.5,285346.6,4565545.3
Utilities,Africa,2023,30.2,44.5,498942.2,311838.9,4989422.1
Utilities,Africa,2024,31.3,46.2,511266.8,319541.7,5112667.5
Utilities,Africa,2025,32.2,47.1,557500.4,348437.8,5575004.0
Manufacturing,Oceania,2015,47.0,9.0,890397.9,1187197.3,14839965.7
Manufacturing,Oceania,2016,48.8,10.5,920691.0,1227588.0,15344849.5
Manufacturing,Oceania,2017,48.0,10.7,1030078.4,1373437.8,17167972.8
Manufacturing,Oceania,2018,47.9,10.9,1153732.0,1538309.4,19228867.3
Manufacturing,Oceania,2019,47.9,9.2,1331512.3,1775349.8,22191872.3
Manufacturing,Oceania,2020,49.0,11.1,1320911.7,1761215.6,22015195.0
Manufacturing,Oceania,2021,50.2,14.1,1558629.3,2078172.4,25977155.6
Manufacturing,Oceania,2022,49.6,13.9,1909288.5,2545718.0,31821475.1
Manufacturing,Oceania,2023,50.7,15.7,2147508.6,2863344.8,35791810.1
Manufacturing,Oceania,2024,50.9,14.0,2461074.3,3281432.4,41017905.0
Manufacturing,Oceania,2025,48.9,12.7,2848329.2,3797772.3,47472153.2
Utilities,Europe,2015,41.8,37.1,741499.3,463437.1,7414993.5
Utilities,Europe,2016,42.9,37.8,942449.2,589030.8,9424492.4
Utilities,Europe,2017,43.9,37.8,1039377.2,649610.7,10393771.7
Utilities,Europe,2018,45.8,40.3,1210474.1,756546.3,12104740.6
Utilities,Europe,2019,47.4,45.0,1087189.1,679493.2,10871891.0
Utilities,Europe,2020,49.0,45.0,1114751.6,696719.7,11147515.9
Utilities,Europe,2021,50.2,47.2,1106542.0,691588.8,11065420.1
Utilities,Europe,2022,51.7,49.2,1155446.2,722153.9,11554462.1
Utilities,Europe,2023,50.8,48.3,1083160.4,676975.2,10831603.8
Utilities,Europe,2024,51.6,46.6,1267323.2,792077.0,12673231.7
Utilities,Europe,2025,50.9,45.4,1399442.6,874651.6,13994426.1
Manufacturing,Europe,2015,68.0,56.5,113188.7,150918.2,1886478.0
Manufacturing,Europe,2016,68.9,58.4,101944.5,135926.0,1699074.4
Manufacturing,Europe,2017,69.8,57.3,118253.6,157671.4,1970892.9
Manufacturing,Europe,2018,70.4,60.2,103037.2,137382.9,1717286.5
Manufacturing,Europe,2019,71.0,61.0,101978.2,135970.9,1699636.2
Manufacturing,Europe,2020,71.4,64.8,107705.9,143607.8,1795097.8
Manufacturing,Europe,2021,70.7,66.8,107892.8,143857.1,1798213.7
Manufacturing,Europe,2022,69.2,64.1,108244.2,144325.6,1804069.5
Manufacturing,Europe,2023,68.6,64.0,119956.0,159941.4,1999267.0
Manufacturing,Europe,2024,68.6,63.9,126675.5,168900.7,2111258.8
Manufacturing,Europe,2025,68.3,63.9,126172.8,168230.3,2102879.2
Energy,Asia,2015,56.6,52.7,5080011.6,1524003.5,50800115.6
Energy,Asia,2016,61.1,57.4,5508036.0,1652410.8,55080360.1
Energy,Asia,2017,61.9,57.9,5533351.1,1660005.3,55333511.3
Energy,Asia,2018,64.8,62.6,5430103.1,1629030.9,54301031.3
Energy,Asia,2019,66.0,63.4,5129378.4,1538813.5,51293784.1
Energy,Asia,2020,68.5,64.1,5290017.1,1587005.1,52900171.2
Energy,Asia,2021,68.9,63.1,4998225.6,1499467.7,49982256.4
Energy,Asia,2022,70.6,66.3,4942677.3,1482803.2,49426773.0
Energy,Asia,2023,72.1,65.4,5241815.8,1572544.8,52418158.4
Energy,Asia,2024,72.3,68.1,5578741.8,1673622.5,55787417.7
Energy,Asia,2025,71.8,67.4,5583103.8,1674931.1,55831037.6
Transportation,Oceania,2015,47.2,43.8,191050.4,31841.7,636834.6
Transportation,Oceania,2016,48.1,46.4,209504.4,34917.4,698347.9
Transportation,Oceania,2017,49.6,49.5,243544.2,40590.7,811814.0
Transportation,Oceania,2018,49.9,47.5,263313.6,43885.6,877712.0
Transportation,Oceania,2019,49.9,45.6,305389.4,50898.2,1017964.5
