Industry,Region,Year,ESG_Overall,ESG_Environmental,CarbonEmissions,WaterUsage,EnergyConsumption,total_data_centers,hyperscale_data_centers,colocation_data_centers,floor_space_sqft_total,power_capacity_MW_total,average_renewable_energy_usage_percent,internet_penetration_percent,growth_rate_of_data_centers_percent_per_year
Technology,Asia,2024,69.9,86.5,428891.5,257334.9,857782.9,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2025,68.7,86.5,458546.5,275127.9,917093.1,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Europe,2015,70.1,86.2,174079.9,104447.9,348159.8,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2016,69.6,85.2,243062.4,145837.4,486124.8,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2017,68.9,86.6,290412.9,174247.7,580825.8,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2018,70.9,89.4,301883.5,181130.1,603766.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2019,70.8,88.5,384915.5,230949.3,769831.0,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2020,72.0,91.5,481061.8,288637.1,962123.6,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2021,72.5,91.8,535175.4,321105.2,1070350.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2022,73.1,94.5,630988.1,378592.9,1261976.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2023,74.8,98.2,681889.2,409133.5,1363778.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2024,73.5,97.2,878687.3,527212.4,1757374.6,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2025,74.1,96.2,931728.7,559037.2,1863457.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2015,76.8,99.6,261192.7,156715.6,522385.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2016,75.8,100.0,306252.1,183751.3,612504.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2017,76.6,100.0,343578.2,206146.9,687156.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2018,77.3,99.0,382319.1,229391.5,764638.2,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2019,77.9,100.0,382633.2,229579.9,765266.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2020,79.9,100.0,417324.3,250394.6,834648.6,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2021,78.1,97.5,536253.0,321751.8,1072506.1,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2022,78.1,98.9,573980.3,344388.2,1147960.6,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2023,78.8,100.0,689340.9,413604.5,1378681.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2024,78.8,97.6,837744.1,502646.5,1675488.2,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2025,78.1,98.7,917194.6,550316.8,1834389.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2015,67.3,98.7,204986.2,122991.7,409972.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2016,68.3,100.0,242607.6,145564.5,485215.1,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2017,66.6,100.0,256825.1,154095.0,513650.1,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2018,65.3,98.2,300722.5,180433.5,601445.0,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2019,66.8,100.0,335638.0,201382.8,671275.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2020,66.9,100.0,410151.9,246091.2,820303.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2021,66.8,99.9,456930.5,274158.3,913861.1,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2022,67.6,100.0,486931.8,292159.1,973863.6,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2023,68.0,100.0,528751.0,317250.6,1057502.0,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2024,69.1,100.0,611102.4,366661.5,1222204.8,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2025,67.4,100.0,606160.2,363696.1,1212320.5,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Middle East,2015,69.0,91.8,114400.1,68640.1,228800.2,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2016,68.0,90.9,135338.8,81203.3,270677.7,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2017,68.7,91.9,145805.5,87483.3,291610.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2018,68.8,92.4,148889.2,89333.5,297778.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2019,69.8,93.7,173612.4,104167.4,347224.8,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2020,71.5,97.8,191068.3,114641.0,382136.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2021,72.4,98.0,187606.3,112563.8,375212.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2022,73.3,99.4,187545.6,112527.4,375091.3,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2023,72.8,98.9,215377.0,129226.2,430754.0,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2024,73.2,97.7,226052.0,135631.2,452103.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2025,74.8,100.0,241094.4,144656.7,482188.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2015,67.3,89.5,267626.1,160575.6,535252.1,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2016,68.4,89.7,238141.9,142885.2,476283.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2017,69.7,88.2,241181.7,144709.0,482363.4,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2018,69.6,90.3,279414.2,167648.5,558828.3,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2019,70.6,90.3,320659.6,192395.8,641319.2,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2020,68.9,92.0,349304.7,209582.8,698609.4,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2021,68.2,90.1,372226.5,223335.9,744453.0,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2022,68.1,94.0,379408.7,227645.2,758817.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2023,68.5,95.2,389461.7,233677.0,778923.4,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2024,69.7,95.5,442078.3,265247.0,884156.7,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2025,69.5,95.9,499686.0,299811.6,999372.1,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Asia,2015,37.4,27.0,65416.6,39250.0,130833.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2016,37.6,26.8,69326.4,41595.9,138652.9,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2017,37.7,26.3,70461.8,42277.1,140923.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2018,39.8,28.8,84522.6,50713.5,169045.1,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2019,41.5,31.9,84695.9,50817.5,169391.8,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2020,42.6,30.8,92984.5,55790.7,185968.9,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2021,43.2,31.6,110597.2,66358.3,221194.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2022,43.9,34.3,127682.1,76609.2,255364.1,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2023,44.1,34.6,153399.6,92039.7,306799.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2024,46.0,37.2,151029.8,90617.9,302059.5,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2025,46.9,35.5,144456.1,86673.7,288912.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Latin America,2015,56.7,84.6,38160.4,22896.2,76320.7,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2016,57.2,82.9,47954.9,28772.9,95909.8,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2017,56.4,83.3,61371.6,36823.0,122743.2,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2018,56.7,84.3,70100.7,42060.4,140201.5,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2019,56.3,85.8,86659.7,51995.8,173319.4,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2020,57.5,88.4,98726.2,59235.7,197452.5,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2021,56.2,86.3,123970.7,74382.4,247941.4,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2022,57.3,88.1,131298.0,78778.8,262596.1,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2023,58.4,87.6,160310.5,96186.3,320620.9,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2024,58.0,86.8,181691.2,109014.7,363382.5,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2025,57.0,85.6,221180.4,132708.2,442360.7,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2015,66.3,97.3,33354.6,20012.7,66709.2,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2016,66.4,96.6,32938.3,19763.0,65876.6,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2017,68.0,100.0,33737.6,20242.6,67475.3,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2018,69.0,98.7,39203.2,23521.9,78406.3,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2019,70.2,100.0,39433.7,23660.2,78867.3,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2020,69.5,100.0,42377.5,25426.5,84755.0,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2021,70.8,100.0,51172.1,30703.3,102344.2,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2022,72.2,100.0,63710.1,38226.1,127420.2,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2023,73.0,100.0,70236.1,42141.6,140472.1,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2024,73.5,99.4,76646.9,45988.1,153293.8,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Latin America,2025,73.7,97.4,86095.7,51657.4,172191.4,390,10,291,23175225.0,1277.0,56.918437499999996,74.246875,460.253125
Technology,Europe,2015,87.2,88.1,647142.5,388285.5,1294285.0,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2016,86.3,87.7,749099.8,449459.9,1498199.6,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2017,86.4,89.3,913354.2,548012.5,1826708.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2018,88.8,90.9,1040236.2,624141.7,2080472.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2019,87.7,88.7,1308502.1,785101.3,2617004.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2020,87.5,88.4,1674257.1,1004554.3,3348514.2,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2021,87.0,92.2,1998506.2,1199103.7,3997012.5,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2022,88.3,94.4,2250221.6,1350133.0,4500443.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2023,90.5,96.8,2383644.4,1430186.6,4767288.8,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2024,91.8,99.9,2585486.3,1551291.8,5170972.6,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2025,92.3,99.8,2995911.4,1797546.8,5991822.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Africa,2015,54.2,84.5,109456.0,65673.6,218911.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,54.3,85.0,126124.5,75674.7,252248.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,54.1,86.5,126265.5,75759.3,252531.0,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,56.0,88.2,122248.8,73349.3,244497.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,58.2,91.3,127831.8,76699.1,255663.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,57.4,89.2,134134.5,80480.7,268268.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,58.0,91.8,141792.8,85075.7,283585.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,59.2,91.2,145761.1,87456.7,291522.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,59.3,91.4,155027.9,93016.7,310055.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,59.8,94.5,162399.7,97439.8,324799.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,60.1,97.5,174844.7,104906.8,349689.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,North America,2015,66.3,51.9,269933.9,161960.4,539867.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,65.9,51.9,273532.3,164119.4,547064.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,68.1,53.9,284991.1,170994.7,569982.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,66.3,54.6,269570.5,161742.3,539141.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,66.0,54.7,278192.7,166915.6,556385.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,66.2,54.4,319314.5,191588.7,638629.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,65.9,55.9,328937.2,197362.3,657874.5,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,66.2,53.7,381075.8,228645.5,762151.6,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,67.4,54.2,407173.6,244304.1,814347.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,69.0,58.8,438533.7,263120.2,877067.4,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,68.3,58.8,461006.0,276603.6,922011.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,Europe,2015,89.1,93.8,87538.0,52522.8,175076.0,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2016,89.0,91.6,105587.6,63352.6,211175.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2017,89.1,89.0,123766.4,74259.8,247532.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2018,88.9,88.9,128947.6,77368.6,257895.3,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2019,89.0,89.8,141862.1,85117.3,283724.2,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2020,91.2,90.3,159441.9,95665.2,318883.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2021,91.3,89.4,179732.9,107839.8,359465.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2022,92.6,89.5,174061.4,104436.8,348122.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2023,92.9,91.8,199473.4,119684.0,398946.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2024,93.9,93.9,200368.9,120221.4,400737.8,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2025,92.6,95.1,204877.7,122926.6,409755.5,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Middle East,2015,42.6,75.7,128408.5,77045.1,256817.0,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2016,44.3,77.0,120184.0,72110.4,240368.0,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2017,45.8,77.8,117429.3,70457.6,234858.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2018,45.4,79.2,126698.1,76018.9,253396.3,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2019,45.2,83.4,137709.9,82625.9,275419.8,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2020,45.8,84.7,161443.7,96866.2,322887.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2021,44.7,82.8,197968.8,118781.3,395937.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2022,44.7,80.7,215462.6,129277.6,430925.2,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2023,46.5,84.3,217422.2,130453.3,434844.4,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2024,46.0,84.3,247097.1,148258.3,494194.3,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2025,46.3,86.0,244386.9,146632.1,488773.8,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Asia,2015,58.2,62.7,235874.2,141524.5,471748.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2016,57.4,61.2,263052.4,157831.4,526104.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2017,57.7,63.5,282232.1,169339.3,564464.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2018,58.0,64.3,292316.7,175390.0,584633.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2019,56.9,64.4,304048.9,182429.3,608097.8,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2020,57.9,66.6,269643.5,161786.1,539286.9,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2021,58.3,69.1,284443.8,170666.3,568887.6,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2022,59.6,70.3,330576.0,198345.6,661152.0,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2023,60.6,70.5,357821.2,214692.7,715642.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2024,62.7,71.5,408772.7,245263.6,817545.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2025,63.4,71.5,398053.9,238832.3,796107.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Middle East,2015,38.9,78.2,917883.3,550730.0,1835766.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2016,39.0,77.1,842617.3,505570.4,1685234.7,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2017,39.3,78.8,778797.6,467278.6,1557595.3,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2018,39.7,78.8,841867.5,505120.5,1683735.1,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2019,38.4,76.3,938586.3,563151.8,1877172.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2020,38.6,77.7,915187.8,549112.7,1830375.6,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2021,40.0,79.0,868170.1,520902.1,1736340.2,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2022,39.7,81.2,820142.2,492085.3,1640284.3,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2023,42.5,86.7,808903.2,485341.9,1617806.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2024,43.6,86.3,844367.5,506620.5,1688735.0,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2025,45.0,86.3,767773.0,460663.8,1535546.1,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2015,47.1,69.8,234249.4,140549.7,468498.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2016,47.8,73.2,267632.0,160579.2,535264.0,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2017,48.1,72.3,293500.2,176100.1,587000.3,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2018,47.7,73.7,310363.3,186218.0,620726.6,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2019,47.9,76.9,321136.1,192681.7,642272.2,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2020,48.7,77.8,359844.8,215906.9,719689.7,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2021,48.3,77.9,408205.3,244923.2,816410.7,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2022,50.8,83.4,456362.4,273817.4,912724.8,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2023,51.4,85.1,483319.2,289991.5,966638.3,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2024,53.7,87.1,493605.5,296163.3,987211.1,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2025,54.8,87.5,571698.4,343019.0,1143396.7,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2015,40.2,77.3,164943.1,98965.9,329886.3,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2016,42.3,81.8,162479.9,97488.0,324959.8,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2017,43.4,82.8,174933.0,104959.8,349866.0,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2018,43.5,83.9,197878.7,118727.2,395757.3,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2019,45.7,84.0,198032.0,118819.2,396064.0,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2020,48.0,88.1,172011.9,103207.2,344023.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2021,47.9,88.5,211302.8,126781.7,422605.6,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2022,47.5,88.3,236203.5,141722.1,472407.0,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2023,48.8,89.8,263322.8,157993.7,526645.6,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2024,47.4,90.1,274679.1,164807.5,549358.2,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2025,50.3,91.6,248785.4,149271.2,497570.8,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Asia,2015,41.1,94.8,18592.9,11155.8,37185.8,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
